TBD	PDL#11#26/03/2009	TBD	CONCEDE A MEDALHA ANCHIETA E DIPLOMA DE GRATIDÃO DA%CIDADE DE SÃO PAULO AO SENHOR EDUARDO JOAQUIM DE OLIVEIRA.%   ***   ENTREGUE EM 11/09/2009   *** CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%EDUARDO JOAQUIM DE OLIVEIRA%MEDALHA ANCHIETA
TBD	PDL#12#01/04/2009	TBD	DISPÕE SOBRE A OUTORGA DE TÍTULO DE CIDADÃO PAULISTANO AO%SR. AMADEU ARMENTANO, E DÁ OUTRAS PROVIDÊNCIAS.%   ***   PROJETO RECONSTITUÍDO EM 16/12/2009   ***% * * *  ENTREGUE EM SESSÃO SOLENE, EM 25/10/2010 * * * AMADEU ARMENTANO%CIDADAO PAULISTANO%CONCESSAO HONORIFICA%TITULO HONORIFICO
TBD	PDL#13#01/04/2009	TBD	DÁ NOVA REDAÇÃO AOS ARTIGOS 3º E 4º DO DECRETO LEGISLATIVO%Nº 16, DE 27 DE JUNHO DE 2002, QUE DISPÔS SOBRE O TROFÉU%"SÃO PAULO: CAPITAL MUNDIAL DA GASTRONOMIA", E DÁ OUTRAS%PROVIDÊNCIAS. CONCURSO%DIPLOMA%DIVULGACAO%GASTRONOMIA%GASTRONOMIA ORGANICA%MENCAO HONROSA%PREMIO%PRODUTO ORGANICO%TRABALHO ESCOLAR%TROFEU%TROFEU SAO PAULO CAPITAL MUNDIAL DA GASTRONOMIA%TURISMO%UNIVERSITARIO
TBD	PDL#14#07/04/2009	TBD	CONCEDE TÍTULO DE CIDADÃO PAULISTANO AO ARTISTA FRANCISCO DE%ASSIS DE SOUZA LOPES - FRANCIS LOPES.% * * * ENTREGUE EM SESSÃO SOLENE, EM 17/09/2010 * * * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%FRANCIS LOPES%TITULO HONORIFICO
TBD	PDL#15#14/04/2009	TBD	DISPÕE SOBRE A OUTORGA DE SALVA DE PRATA AO SPORT CLUB%INTERNACIONAL DE PORTO ALEGRE - RIO GRANDE DO SUL, PELA%PASSAGEM DO SEU 100º ANIVERSÁRIO, OCORRIDO EM 4 DE ABRIL DE%2009. CONCESSAO HONORIFICA%HOMENAGEM%SALVA DE PRATA%SPORT CLUB INTERNACIONAL DE PORTO ALEGRE - RS
TBD	PDL#16#22/04/2009	TBD	CONCEDE TÍTULO DE CIDADÃO PAULISTANO AO JORNALISTA%ANTONIO AGUILLAR.%   ***   ENTREGUE EM 02/10/2009   *** ANTONIO AGUILLAR%CIDADAO PAULISTANO%CONCESSAO HONORIFICA%TITULO HONORIFICO
TBD	PDL#17#28/04/2009	TBD	CONCEDE TÍTULO DE CIDADÃO PAULISTANO AO ADVOGADO DIAMANTINO%SILVA FILHO.%   ***   HONRARIA ENTREGUE EM 30/11/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%DIAMANTINO SILVA FILHO%TITULO HONORIFICO
TBD	PDL#18#28/04/2009	TBD	CONCEDE TÍTULO DE CIDADÃO PAULISTANO AO MÉDICO%ENDOCRINOLOGISTA "DR. FADLO FRAIGE FILHO".%***ENTREGUE EM SESSÃO SOLENE, EM 25/03/2011**** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%FADLO FRAIGE FILHO%TITULO HONORIFICO
TBD	PDL#19#05/05/2009	TBD	CONCEDE TÍTULO DE CIDADÃO PAULISTANO AO PROFESSOR DOUTOR%LUIZ CARLOS BATISTA DO PRADO.%   ***   ENTREGUE EM 06/10/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%LUIS CARLOS BATISTA DO PRADO%TITULO HONORIFICO
TBD	PDL#20#05/05/2009	TBD	DISPÕE SOBRE A CONCESSÃO DAS HONRARIAS "MEDALHA TIRADENTES E%DIPLOMA DE RECONHECIMENTO" AO DELEGADO DE POLÍCIA DE 2ª%CLASSE DR. ISMAEL LOPES RODRIGUES JUNIOR AO 3º SARGENTO%FEMININO PM EVA APARECIDA PINHEIRO LIMA, E AO INSPETOR JOEL%MALTA DE SÁ, COMANDANTE GERAL DA GUARDA CIVIL METROPOLITANA,%E DÁ OUTRAS PROVIDÊNCIAS.%* * * ENTREGUE EM SESSÃO SOLENE, EM 18/06/2009 * * * CONCESSAO HONORIFICA%DIPLOMA DE RECONHECIMENTO%EVA APARECIDA PINHEIRO LIMA%ISMAEL LOPES RODRIGUES JUNIOR%JOEL MALTA DE SA%MEDALHA TIRADENTES
TBD	PDL#21#05/05/2009	TBD	DISPÕE SOBRE OUTORGA DE SALVA DE PRATA EM HOMENAGEM AO%SESCON-SP - SINDICATO DAS EMPRESAS DE SERVIÇOS CONTÁBEIS E%DAS EMPRESAS DE ASSESSORAMENTO, PERÍCIAS, INFORMAÇÕES E%PESQUISA NO ESTADO DE SÃO PAULO.%   ***   ENTREGUE EM 14/09/2009   *** CONCESSAO HONORIFICA%HOMENAGEM%SALVA DE PRATA%SINDICATO DAS EMPRESAS DE SERVICOS CONTABEIS
TBD	PDL#22#07/05/2009	TBD	CONCEDE A MEDALHA ANCHIETA E O DIPLOMA DE GRATIDÃO DA%CIDADE DE SÃO PAULO AO DR. DOMINGOS PAULO NETO, E DÁ OUTRAS%PROVIDÊNCIAS.% * * *  ENTREGUE EM SESSÃO SOLENE, 09/12/2010 * * * CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%DOMINGOS PAULO NETO%MEDALHA ANCHIETA
TBD	PDL#23#12/05/2009	TBD	DISPÕE SOBRE A CONCESSÃO DE DIPLOMA DE GRATIDÃO DA CIDADE%DE SÃO PAULO E MEDALHA ANCHIETA AO SR. ALFREDO SERAFINO%PAESANI.%  *  *  *  ENTREGUE EM 24/08/09, NO SALÃO NOBRE  *  *  * ALFREDO SERAFINO PAESANI%CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%MEDALHA ANCHIETA
TBD	PDL#24#21/05/2009	TBD	DISPÕE SOBRE A OUTORGA DE TÍTULO DE CIDADÃO PAULISTANO%AO SENHOR GIAMPIETRO CARRARO CIDADAO PAULISTANO%CONCESSAO HONORIFICA%GIAMPIETRO CARRARO%TITULO HONORIFICO
TBD	PDL#25#28/05/2009	TBD	CONCEDE O TÍTULO DE CIDADÃO PAULISTANO AO PROF. DR.%NEHEMIAS DOMINGOS DE MELO.%*** SESSÃO SOLENE DE ENTREGA REALIZADA EM 27/10/11 AS%19h NO SALÃO NOBRE *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%NEHEMIAS DOMINGOS DE MELO%TITULO HONORIFICO
TBD	PDL#26#28/05/2009	TBD	CONCEDE A "MEDALHA ANCHIETA E O DIPLOMA DE GRATIDÃO DA%CIDADE DE SÃO PAULO", AO ILUSTRE PROFESSOR DOUTOR PAULO%NOGUEIRA NETO.%*** ENTREGUE EM 21 DE SETEMBRO DE 2009 *** CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%MEDALHA ANCHIETA%PAULO NOGUEIRA NETO
TBD	PDL#27#28/05/2009	TBD	DISPÕE SOBRE A CONCESSÃO DE "TÍTULO DE CIDADÃO PAULISTANO"%AO SR. JOSÉ GOLDEMBERG, E DÁ OUTRAS PROVIDÊNCIAS.%*** ENTREGUE EM 21 DE SETEMBRO DE 2009 *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%JOSE GOLDEMBERG%TITULO HONORIFICO
TBD	PDL#28#28/05/2009	TBD	CONCEDE A "MEDALHA ANCHIETA E O DIPLOMA DE GRATIDÃO DA%CIDADE DE SÃO PAULO", AO ILUSTRE DR. VOLF STEINBAUM, E DÁ%OUTRAS PROVIDÊNCIAS. CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%MEDALHA ANCHIETA%VOLF STEINBAUM
TBD	PDL#29#28/05/2009	TBD	DISPÕE SOBRE A CONCESSÃO DE "TÍTULO DE CIDADÃO PAULISTANO"%AO SR. FRANZ KRAJCBERG, E DÁ OUTRAS PROVIDÊNCIAS.%  *  *  *  RETIRADA PELO VEREADOR PARA SER ENTREGUE EM%  EVENTO FORA DAS DEPENDÊNCIAS DA CASA, EM 05/08/09  *  *  * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%FRANZ KRAJCBERG%TITULO HONORIFICO
TBD	PDL#30#28/05/2009	TBD	DISPÕE SOBRE A CONCESSÃO DE "TÍTULO DE CIDADÃO PAULISTANO"%AO SR. ISRAEL KLABIN, E DÁ OUTRAS PROVIDÊNCIAS.%*** ENTREGUE EM 21 DE SETEMBRO DE 2009 *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%ISRAEL KLABIN%TITULO HONORIFICO
TBD	PDL#31#10/06/2009	TBD	DISPÕE SOBRE A CONCESSÃO DO TÍTULO DE CIDADÃO PAULISTANO%AO CÔNEGO SEVERINO MARTINS DA SILVA FILHO, E DÁ OUTRAS%PROVIDÊNCIAS.%   ***   HONRARIA ENTREGUE EM 12/12/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%SEVERINO MARTINS DA SILVA FILHO%TITULO HONORIFICO
TBD	PDL#32#10/06/2009	TBD	DISPÕE SOBRE A OUTORGA DA MEDALHA ANCHIETA E DIPLOMA DE%GRATIDÃO DA CIDADE DE SÃO PAULO AO PROFESSOR REINALDO%PASSADORI, E DÁ OUTRAS PROVIDÊNCIAS.%   ***   HONRARIA ENTREGUE EM 23/10/2009   *** CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%MEDALHA ANCHIETA%REINALDO PASSADORI
TBD	PDL#33#10/06/2009	TBD	CONCEDE TÍTULO DE CIDADÃO PAULISTANO AO CORONEL PM ÁLVARO%BATISTA CAMILO.%   ***   HONRARIA ENTREGUE EM 27/11/2009   *** ALVARO BATISTA CAMILO%CIDADAO PAULISTANO%CONCESSAO HONORIFICA%TITULO HONORIFICO
TBD	PDL#34#17/06/2009	TBD	DISPÕE SOBRE A SUSTAÇÃO DOS EFEITOS DOS DECRETOS Nº 49.204,%DE 13 DE FEVEREIRO DE 2008 E Nº 49.251, DE 25 DE FEVEREIRO%DE 2008 E DÁ OUTRAS PROVIDÊNCIAS.%(REF. DESAPROPRIAÇÃO DE IMÓVEIS PARTICULARES SITUADOS NO%DISTRITO DO CAMPO BELO). CAMPO BELO%DECLARACAO%DECRETO 42.902/2003%DECRETO 49.204/2008%DECRETO 49.251/2008%DESAPROPRIACAO%HABITACAO DE INTERESSE SOCIAL%HABITACAO POPULAR%INTERESSE SOCIAL%PROPRIEDADE PARTICULAR%REVOGACAO%SUSTACAO%TERMINAL AEROPORTO%UTILIDADE PUBLICA
TBD	PDL#35#23/06/2009	TBD	DISPÕE SOBRE OUTORGA DE TÍTULO DE CIDADÃO PAULISTANO AO%SENHOR IGNÁCIO TADAYOSHI MORIGUCHI.%  *  *  *  RETIRADA PELO VEREADOR PARA ENTREGA FORA DAS% DEPENDÊNCIAS DA CASA, EM 11/08/09  *  *  * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%INACIO TADAYOSHI MORIGUCHI%TITULO HONORIFICO
TBD	PDL#36#23/06/2009	TBD	DISPÕE SOBRE A OUTORGA DO TÍTULO DE CIDADÃO PAULISTANO AO%SR. BABALORIXÁ JAMIL RACHID.%   ***   HONRARIA ENTREGUE EM 16/11/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%JAMIL RACHID%TITULO HONORIFICO
TBD	PDL#37#23/06/2009	TBD	CONCEDE O TÍTULO DE CIDADÃO PAULISTANO AO DESEMBARGADOR%FEDERAL LUIZ DE LIMA STEFANINI.%   ***   HONRARIA ENTREGUE EM 12/11/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%LUIS DE LIMA STEFANINI%TITULO HONORIFICO
TBD	PDL#38#23/06/2009	TBD	DISPÕE SOBRE OUTORGA DE TÍTULO DE CIDADÃO PAULISTANO AO%DR. SEONG SÔO KIM.%  *  *  *  ENTREGUE EM 24/08/09, NO SALÃO NOBRE  *  *  * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%SEONG SOO KIM%TITULO HONORIFICO
TBD	PDL#39#23/06/2009	TBD	DISPÕE SOBRE A OUTORGA DA SALVA DE PRATA AO CANTOR SÉRGIO%REIS - SR. SÉRGIO BAVINI, E DÁ OUTRAS PROVIDÊNCIAS. CONCESSAO HONORIFICA%HOMENAGEM%SALVA DE PRATA%SERGIO REIS
TBD	PDL#40#30/06/2009	TBD	DISPÕE SOBRE A SUSTAÇÃO DOS EFEITOS DOS DECRETOS Nº 50.002,%DE 5 DE SETEMBRO DE 2008, E Nº 50.144, DE 25 DE OUTUBRO DE%2008, E DÁ OUTRAS PROVIDÊNCIAS.%(REF. DESAPROPRIAÇÃO DE IMÓVEIS PARTICULARES SITUADOS NO%DISTRITO DE ITAIM BIBI). BAIXA RENDA%DECRETO 50.002/2008%DECRETO 50.144/2008%DESAPROPRIACAO%HABITACAO POPULAR%ITAIM BIBI%PROGRAMA HABITACIONAL%PROPRIEDADE PARTICULAR%REVOGACAO%SUSTACAO%UTILIDADE PUBLICA
TBD	PDL#41#30/06/2009	TBD	DISPÕE SOBRE A CONCESSÃO DE TÍTULO DE CIDADÃO PAULISTANO%PARA O SENHOR HIDEO HIGASHIKOKUBARU, E DÁ OUTRAS%PROVIDÊNCIAS.%  *  *  *  RETIRADO PELO VEREADOR PARA SER ENTREGUE FORA%  DAS DEPENDÊNCIAS DA CASA, EM 26/08/09  *  *  * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%HIDEO HIGASHIKOKUBARU%TITULO HONORIFICO
TBD	PDL#42#30/06/2009	TBD	DISPÕE SOBRE A OUTORGA DE "TÍTULO DE CIDADÃO PAULISTANO" AO%BISPO DOM EDGARD MADI, E DÁ OUTRAS PROVIDÊNCIAS.%   ***   HONRARIA RETIRADA PELOS AUTORES EM 28/10/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%EDGAR MADI%TITULO HONORIFICO
TBD	PDL#43#30/06/2009	TBD	DISPÕE SOBRE A OUTORGA DE MEDALHA ANCHIETA E DIPLOMA DE%GRATIDÃO DA CIDADE DE SÃO PAULO AO MONSENHOR JOÃO%SCOGNAMIGLIO CLÁ DIAS, E DÁ OUTRAS PROVIDÊNCIAS.%   ***   HONRARIA RETIRADA PELO VEREADOR EM 07/10/09   *** CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%JOAO SCOGNAMIGLIO CLA DIAS%MEDALHA ANCHIETA
TBD	PDL#44#04/08/2009	TBD	SUSTA OS EFEITOS, EM TODOS OS SEUS TERMOS, DA PORTARIA%Nº 058/09-SMT.GAB, E DÁ OUTRAS PROVIDÊNCIAS. CENTRO EXPANDIDO%CIRCULACAO%EMPRESA DE TRANSPORTE COLETIVO%FRETAMENTO%IMPLANTACAO%ONIBUS FRETADO%PORTARIA%PORTARIA SMT 058/2009%RESTRICAO%REVOGACAO%SECRETARIA MUNICIPAL DE TRANSPORTES%SUSTACAO%TRAFEGO%TRANSPORTE COLETIVO%ZONA DE MAXIMA RESTRICAO DE CIRCULACAO
TBD	PDL#45#05/08/2009	TBD	DISPÕE SOBRE A OUTORGA DE MEDALHA ANCHIETA E DIPLOMA DE%GRATIDÃO DA CIDADE DE SÃO PAULO, AO SR. HERÓDOTO BARBEIRO. CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%HERODOTO BARBEIRO%MEDALHA ANCHIETA
TBD	PDL#46#05/08/2009	TBD	DISPÕE SOBRE A CONCESSÃO DE TÍTULO DE CIDADÃ PAULISTANA A%SENHORA ELIZABETE FRANÇA, E DÁ OUTRAS PROVIDÊNCIAS.%   ***   HONRARIA ENTREGUE EM 08/12/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%ELISABETE FRANCA%TITULO HONORIFICO
TBD	PDL#47#05/08/2009	TBD	CONCEDE A "MEDALHA ANCHIETA E O DIPLOMA DE GRATIDÃO DA%CIDADE DE SÃO PAULO", AO ILUSTRE DR. VOLF STEINBAUM, E DÁ%OUTRAS PROVIDÊNCIAS.%*** ENTREGUE EM 21 DE SETEMBRO DE 2009*** CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%MEDALHA ANCHIETA%VOLF STEINBAUM
TBD	PDL#48#05/08/2009	TBD	DISPÕE SOBRE A OUTORGA DE "TÍTULO DE CIDADÃO PAULISTANO" AO%SR. CARLOS AFONSO NOBRE, E DÁ OUTRAS PROVIDÊNCIAS.% * * * RETIRADA PELO VEREADOR EM 14/05/2010 * * * CARLOS AFONSO NOBRE%CIDADAO PAULISTANO%CONCESSAO HONORIFICA%TITULO HONORIFICO
TBD	PDL#49#05/08/2009	TBD	DISPÕE SOBRE A OUTORGA DO TÍTULO DE CIDADÃO PAULISTANO AO%EMBAIXADOR EXTRAORDINÁRIO DA POLÔNIA  O SENHOR JACEK JUNOSZA%KISIELEWSKI.%   ***   HONRARIA ENTREGUE EM 19/11/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%JACEK JUNOSZA KISIELEWSKI%TITULO HONORIFICO
TBD	PDL#50#05/08/2009	TBD	DISPÕE SOBRE A OUTORGA DE "TÍTULO DE CIDADÃO PAULISTANO"%AO RABINO DAVID WEITMAN, E DÁ OUTRAS PROVIDENCIAS. CIDADAO PAULISTANO%CONCESSAO HONORIFICA%DAVID WEITMAN%TITULO HONORIFICO
TBD	PDL#51#11/08/2009	TBD	DISPÕE SOBRE A OUTORGA DE "SALVA DE PRATA" EM HOMENAGEM À%ASSOCIAÇÃO DOS FUNCIONÁRIOS APOSENTADOS DO CONGLOMERADO%ITAÚ - AFACI.%  *  *  *  ENTREGUE EM SESSÃO SOLENE, EM 02/09/09  *  *  * ASSOCIACAO DOS FUNCIONARIOS APOSENTADOS ITAU AFACI%CONCESSAO HONORIFICA%HOMENAGEM%SALVA DE PRATA
TBD	PDL#52#11/08/2009	TBD	DISPÕE SOBRE A OUTORGA DO TÍTULO DE CIDADÃO PAULISTANO%AO CANTOR E COMPOSITOR ZÉ RODRIX, NOME ARTÍSTICO DO SENHOR%JOSÉ RODRIGUES TRINDADE - IN MEMORIAM. CIDADAO PAULISTANO%CONCESSAO HONORIFICA%HOMENAGEM POSTUMA%TITULO HONORIFICO%ZE RODRIX
TBD	PDL#53#11/08/2009	TBD	DISPÕE SOBRE A OUTORGA DO TÍTULO DE CIDADÃO PAULISTANO%AO SR. MANUEL ANTÔNIO FERNANDES GONÇALVES, E DÁ OUTRAS%PROVIDÊNCIAS.% * * * ENTREGUE EM SESSÃO SOLENE, EM 14/09/2010 * * * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%MANUEL ANTONIO FERNANDES GONCALVES%TITULO HONORIFICO
TBD	PDL#54#11/08/2009	TBD	DISPÕE SOBRE OUTORGA DE TÍTULO DE CIDADÃO PAULISTANO AO%SENHOR FERNANDO DINI NETO.% * * * RETIRADO PELO VEREADOR EM 06/05/2010 * * * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%FERNANDO DINI NETO%TITULO HONORIFICO
TBD	PDL#55#12/08/2009	TBD	CONCEDE A MEDALHA ANCHIETA E DIPLOMA DE GRATIDÃO DA%CIDADE DE SÃO PAULO AO JORNALISTA LUCAS NETO. CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%LUCAS NETO%MEDALHA ANCHIETA
TBD	PDL#56#12/08/2009	TBD	DISPÕE SOBRE A CONCESSÃO DE DIPLOMA DE GRATIDÃO DA CIDADE%DE SÃO PAULO E MEDALHA ANCHIETA AO SR. HERVANDO LUIZ VELOSO.%  *  *  *  ENTREGUE EM SESSÃO SOLENE EM 15/04/2010  *  *  * CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%HERVANDO LUIS VELOSO%MEDALHA ANCHIETA
TBD	PDL#57#19/08/2009	TBD	DISPÕE SOBRE A OUTORGA DO TÍTULO DE CIDADÃO PAULISTANO AO%CARDEAL DOM GERALDO MAJELLA AGNELO, E DÁ OUTRAS%PROVIDÊNCIAS.% * * * ENTREGUE EM SESSÃO SOLENE EM 11/06/2010 * * * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%GERALDO MAGELA AGNELO%TITULO HONORIFICO
TBD	PDL#58#20/08/2009	TBD	DISPÕE SOBRE A CONCESSÃO DE TÍTULO DE CIDADÃ PAULISTANA A%IRMÃ MERCEDES DARÓS, E DÁ OUTRAS PROVIDÊNCIAS.% * * * ENTREGUE EM SESSÃO SOLENE, EM 27/08/2010 * * * CIDADAO PAULISTANO%CONCESSAO HONORIFICA%MERCEDES DAROS%TITULO HONORIFICO
TBD	PDL#59#25/08/2009	TBD	DISPÕE SOBRE A OUTORGA DO TÍTULO DE CIDADÃO PAULISTANO AO%SENHOR MIGUEL MARQUES E SILVA, E DÁ OUTRAS PROVIDÊNCIAS. CIDADAO PAULISTANO%CONCESSAO HONORIFICA%MIGUEL MARQUES E SILVA%TITULO HONORIFICO
TBD	PDL#60#25/08/2009	TBD	REVOGA O DECRETO LEGISLATIVO Nº 06, DE 14 DE MAIO DE 2002,%QUE DISPÕE SOBRE A OUTORGA DO TÍTULO DE CIDADÃO%PAULISTANO AO SR. ROGER ABDELMASSIH. CIDADAO PAULISTANO%CONCESSAO HONORIFICA%DECRETO LEGISLATIVO 006/2002%REVOGACAO%ROGER ABDELMASSIH%TITULO HONORIFICO
TBD	PDL#61#01/09/2009	TBD	CONCEDE TÍTULO DE CIDADÃ PAULISTANA À SRA. LILIANE VENTURA.%   ***   HONRARIA ENTREGUE EM 27/10/2009   *** CIDADAO PAULISTANO%CONCESSAO HONORIFICA%LILIANE VENTURA%TITULO HONORIFICO
TBD	PDL#62#01/09/2009	TBD	CONCEDE MEDALHA ANCHIETA E DIPLOMA DE GRATIDÃO AO%DR. EDUARDO FERREIRA SANTOS.%   ***   HONRARIA ENTREGUE EM 19/10/2009   *** CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%EDUARDO FERREIRA SANTOS%MEDALHA ANCHIETA
TBD	PDL#63#01/09/2009	TBD	CONCEDE A MEDALHA ANCHIETA E DIPLOMA DE GRATIDÃO DA%CIDADE DE SÃO PAULO AO SR. JOSÉ DAS NEVES EUSTACHIO.% * * * ENTREGUE EM SESSÃO SOLENE EM 24/05/2010 * * * CONCESSAO HONORIFICA%DIPLOMA DE GRATIDAO DA CIDADE DE SAO PAULO%JOSE DAS NEVES EUSTACHIO%MEDALHA ANCHIETA
